Incident,PERIL,SUBURB,ITEM_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,INCIDENT_DATE_TIME,CLAIM_AMOUNT,ITEM_CATEGORY,ITEM_PERIL_DESCR,SUBURB_RAW,SUBURB_CLEAN,amount_valid,time_reliable
INC-10003,Theft,THE REEDS,Contents,,,,2022-12-27 19:56:00,11231.0,Home contents - Theft,Theft,THE REEDS,THE REEDS,True,True
INC-10004,Theft,PAARL,Contents,,,,2022-12-27 17:45:00,48369.49,Home contents - Theft,Theft,PAARL,PAARL,True,True
INC-10005,Theft,WENTWORTH PARK,Contents,,,,2022-12-27 15:00:31,3055.88,Home contents - Theft,Theft,WENTWORTH PARK,WENTWORTH PARK,True,True
INC-10006,Theft,VORNA VALLEY,Contents,,,,2022-12-27 14:00:00,347414.36,Home contents - Theft,Theft,VORNA VALLEY,VORNA VALLEY,True,True
INC-10007,Theft,LADYSMITH,Contents,,,,2022-12-27 12:07:43,26780.0,Home contents - Theft,Theft,LADYSMITH,LADYSMITH,True,True
INC-10008,Theft,LANGENHOVEN PARK,Contents,,,,2022-12-27 11:05:00,116702.65,Home contents - Theft,Theft,LANGENHOVEN PARK,LANGENHOVEN PARK,True,True
INC-10009,Theft,FLORIDA PARK,Contents,,,,2022-12-27 04:01:01,5000.0,Home contents - Theft,Theft,FLORIDA PARK,FLORIDA PARK,True,True
INC-10010,Theft,WINGATE PARK,Contents,,,,2022-12-27 03:38:00,75178.88,Home contents - Theft,Theft,WINGATE PARK,WINGATE PARK,True,True
INC-10011,Theft,BELMONT PARK,Contents,,,,2022-12-27 00:05:00,21057.55,Home contents - Theft,Theft,BELMONT PARK,BELMONT PARK,True,True
INC-10012,Theft,CLEARY PARK,Contents,,,,2022-12-26 23:00:00,11204.0,Home contents - Theft,Theft,CLEARY PARK,CLEARY PARK,True,True
INC-10013,Theft,DURBAN CENTRAL,Vehicle,TOYOTA,FORTUNER 2.4GD-6 R/B-2016-2020,2018.0,2022-12-26 18:30:00,30912.55,Motor Vehicle - Theft,Theft,DURBAN CENTRAL,DURBAN CENTRAL,True,True
INC-10014,Theft,GROOTFONTEIN COUNTRY ESTATES,Contents,,,,2022-12-26 18:20:35,37749.0,Home contents - Theft,Theft,GROOTFONTEIN COUNTRY ESTATES,GROOTFONTEIN COUNTRY ESTATES,True,True
INC-10015,Theft,MILNERTON,Contents,,,,2022-12-26 06:00:00,3140.0,Home contents - Theft,Theft,MILNERTON,MILNERTON,True,True
INC-10016,Theft,LENASIA SOUTH,Contents,,,,2022-12-26 01:16:00,476492.43,Home contents - Theft,Theft,LENASIA SOUTH,LENASIA SOUTH,True,True
INC-10017,Theft,DIE WILGERS,Contents,,,,2022-12-25 22:16:29,35632.0,Home contents - Theft,Theft,DIE WILGERS,DIE WILGERS,True,True
INC-10018,Burglary,TASBET PARK,Contents,,,,2022-12-25 20:00:00,84785.56,Home contents - Theft,Theft,TASBET PARK,TASBET PARK,True,True
INC-10019,Hijack,CANESIDE,Vehicle,SEAT,IBIZA 1.9 TDI FR 5Dr-2006-2008,2006.0,2022-12-25 16:30:00,48376.48,Motor Vehicle - Theft,Hijack,CANESIDE,CANESIDE,True,True
INC-10020,Theft,KENTON-ON-SEA,Contents,,,,2022-12-25 12:00:00,48804.29,Home contents - Theft,Theft,KENTON-ON-SEA,KENTON-ON-SEA,True,True
INC-10021,Theft,FAIRLAND,Contents,,,,2022-12-25 11:52:00,152136.38,Home contents - Theft,Theft,FAIRLAND,FAIRLAND,True,True
INC-10022,Theft,WESTRIDGE,Vehicle,FORD,RANGER 2.2TDCi XLS P/U D/C-2015-2020,2017.0,2022-12-25 11:30:00,337550.0,Motor Vehicle - Theft,Theft,WESTRIDGE,WESTRIDGE,True,True
INC-10023,Theft,PLUMSTEAD,Contents,,,,2022-12-25 09:30:23,85441.0,Home contents - Theft,Theft,PLUMSTEAD,PLUMSTEAD,True,True
INC-10025,Theft,HURLINGHAM GARDENS,Contents,,,,2022-12-25 07:01:00,182116.93,Home contents - Theft,Theft,HURLINGHAM GARDENS,HURLINGHAM GARDENS,True,True
INC-10026,Theft,PHALABORWA,Contents,,,,2022-12-25 05:15:26,13361.0,Home contents - Theft,Theft,PHALABORWA,PHALABORWA,True,True
INC-10027,Theft,ALABAMA,Contents,,,,2022-12-25 04:10:00,18506.37,Home contents - Theft,Theft,ALABAMA,ALABAMA,True,True
INC-10028,Theft,WALMER,Contents,,,,2022-12-25 00:00:00,36215.32,Home contents - Theft,Theft,WALMER,WALMER,True,False
INC-10029,Theft,CHARTWELL,Vehicle,JEEP,GRAND CHEROKEE 3.0L V6 CRD LTD-2013-2020,2019.0,2022-12-25 00:00:00,9201.68,Motor Vehicle - Theft,Theft,CHARTWELL,CHARTWELL,True,False
INC-10030,Theft,CHARTWELL,Contents,,,,2022-12-25 00:00:00,18226.0,Home contents - Theft,Theft,CHARTWELL,CHARTWELL,True,False
INC-10031,Theft,MOSSEL BAY,Contents,,,,2022-12-24 23:02:00,86072.0,Home contents - Theft,Theft,MOSSEL BAY,MOSSEL BAY,True,True
INC-10032,Theft,CHARTWELL,Contents,,,,2022-12-24 22:00:00,1620.0,Home contents - Theft,Theft,CHARTWELL,CHARTWELL,True,True
INC-10033,Theft,LEPHALALE,Vehicle,TOYOTA,RUSH 1.5 A/T-2018-2023,2019.0,2022-12-24 22:00:00,26622.5,Motor Vehicle - Theft,Theft,LEPHALALE,LEPHALALE,True,True
INC-10034,Theft,VILLIERIA,Vehicle,KIA,K 2700 WORKHORSE P/U S/C-2004-,2008.0,2022-12-24 19:00:00,62076.8,Motor Vehicle - Theft,Theft,VILLIERIA,VILLIERIA,True,True
INC-10035,Theft,LENASIA,Contents,,,,2022-12-24 13:00:00,15199.25,Home contents - Theft,Theft,LENASIA,LENASIA,True,True
INC-10036,Theft,KEMPTON PARK OTHER,Vehicle,VOLKSWAGEN,T-CROSS 1.0 TSI COMFORTLINE-2020-,2022.0,2022-12-24 10:31:00,3836.13,Motor Vehicle - Theft,Theft,KEMPTON PARK OTHER,KEMPTON PARK OTHER,True,True
INC-10037,Theft,HELENA HEIGHTS,Contents,,,,2022-12-24 02:49:00,207216.54,Home contents - Theft,Theft,HELENA HEIGHTS,HELENA HEIGHTS,True,True
INC-10038,Theft,MOWBRAY,Contents,,,,2022-12-24 02:30:00,56279.0,Home contents - Theft,Theft,MOWBRAY,MOWBRAY,True,True
INC-10039,Theft,PRETORIA NORTH,Contents,,,,2022-12-24 02:30:00,20206.0,Home contents - Theft,Theft,PRETORIA NORTH,PRETORIA NORTH,True,True
INC-10040,Theft,MOSSEL BAY CENTRAL,Contents,,,,2022-12-24 00:00:00,54053.86,Home contents - Theft,Theft,MOSSEL BAY CENTRAL,MOSSEL BAY CENTRAL,True,False
INC-10041,Theft,RONDEBOSCH,Contents,,,,2022-12-24 00:00:00,103578.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,False
INC-10042,Theft,IFAFI,Contents,,,,2022-12-23 22:30:00,6476.35,Home contents - Theft,Theft,IFAFI,IFAFI,True,True
INC-10043,Theft,VERWOERDPARK,Vehicle,VOLKSWAGEN,JETTA II CSX-1985-1992,1992.0,2022-12-23 17:30:00,1092.5,Motor Vehicle - Theft,Theft,VERWOERDPARK,VERWOERDPARK,True,True
INC-10044,Theft,LONE HILL,Vehicle,TOYOTA,PRADO VX-L 2.8GD A/T-2020-,2022.0,2022-12-23 17:00:00,1190986.0,Motor Vehicle - Theft,Theft,LONE HILL,LONE HILL,True,True
INC-10045,Theft,EAST LONDON CENTRAL,Vehicle,FORD,KUGA 2.5T AWD TREND-2011-2014,2011.0,2022-12-23 16:45:00,12076.44,Motor Vehicle - Theft,Theft,EAST LONDON CENTRAL,EAST LONDON CENTRAL,True,True
INC-10046,Theft,PINELANDS,Vehicle,VOLKSWAGEN,POLO CLASSIC 1.4 TRENDLINE-2005-2011,2009.0,2022-12-23 12:53:00,78758.55,Motor Vehicle - Theft,Theft,PINELANDS,PINELANDS,True,True
INC-10047,Theft,BAKENPARK,Contents,,,,2022-12-23 10:04:00,18498.0,Home contents - Theft,Theft,BAKENPARK,BAKENPARK,True,True
INC-10048,Theft,PARKMORE,Contents,,,,2022-12-23 09:29:00,54636.47,Home contents - Theft,Theft,PARKMORE,PARKMORE,True,True
INC-10049,Theft,VENTERSDORP,Contents,,,,2022-12-23 09:00:00,124083.33,Home contents - Theft,Theft,VENTERSDORP,VENTERSDORP,True,True
INC-10050,Glass Damage,SOUTHERNWOOD,Vehicle,ISUZU,KB 250 D-TEQ HO X-RIDER P/U D/C-2017-2020,2018.0,2022-12-23 06:00:00,4717.0,Motor Vehicle - Theft,Theft,SOUTHERNWOOD,SOUTHERNWOOD,True,True
INC-10051,Theft,POMONA,Contents,,,,2022-12-23 04:00:00,8999.0,Home contents - Theft,Theft,POMONA,POMONA,True,True
INC-10052,Theft,NAHOON VALLEY PARK,Contents,,,,2022-12-23 04:00:00,48184.4,Home contents - Theft,Theft,NAHOON VALLEY PARK,NAHOON VALLEY PARK,True,True
INC-10053,Theft,CERES,Vehicle,MAZDA,CX-5 2.0 ACTIVE A/T-2017-,2020.0,2022-12-23 02:07:46,7096.97,Motor Vehicle - Theft,Theft,CERES,CERES,True,True
INC-10054,Theft,PARADYSKLOOF,Vehicle,LAND ROVER,DISCOVERY 4 3.0 TD V6  XS (155kw)-2013-2018,2013.0,2022-12-23 02:05:00,3750.0,Motor Vehicle - Theft,Theft,PARADYSKLOOF,PARADYSKLOOF,True,True
INC-10055,Theft,PARADYSKLOOF,Contents,,,,2022-12-23 02:05:00,23493.18,Home contents - Theft,Theft,PARADYSKLOOF,PARADYSKLOOF,True,True
INC-10056,Theft,EAST LONDON,Contents,,,,2022-12-22 22:42:31,28341.0,Home contents - Theft,Theft,EAST LONDON,EAST LONDON,True,True
