Incident,PERIL,SUBURB,ITEM_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,INCIDENT_DATE_TIME,CLAIM_AMOUNT,ITEM_CATEGORY,ITEM_PERIL_DESCR,SUBURB_RAW,SUBURB_CLEAN,amount_valid,time_reliable,METRO
INC-12710,Theft,SOMERSET WEST,Contents,,,,2022-04-19 23:00:00,13127.0,Home contents - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-12714,Theft,RONDEBOSCH,Vehicle,TOYOTA,FORTUNER 2.8GD-6 EPIC A/T-2020-2023,2020.0,2022-04-19 19:12:00,3648.82,Motor Vehicle - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-12742,Theft,GARSFONTEIN,Contents,,,,2022-04-16 03:00:00,99988.0,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-12820,Theft,NEWLANDS,Contents,,,,2022-04-07 14:40:00,29510.95,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-12854,Theft,GARSFONTEIN,Contents,,,,2022-04-04 06:00:00,52257.96,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-12855,Theft,GARSFONTEIN,Vehicle,PORSCHE,CAYENNE DIESEL PLATINUM (E2)-2016-2018,2017.0,2022-04-04 06:00:00,6785.37,Motor Vehicle - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-12871,Theft,NEWLANDS,Vehicle,TOYOTA,FORTUNER 3.0D-4D 4X4 A/T-2011-2017,2015.0,2022-04-02 12:30:00,26868.45,Motor Vehicle - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-12872,Theft,NEWLANDS,Contents,,,,2022-04-02 12:30:00,43261.5,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-12879,Theft,RONDEBOSCH,Contents,,,,2022-04-02 00:00:00,9250.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,False,Cape Town
INC-12886,Theft,SEA POINT,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB LEGEND RS 4X4 A/T P/U D/C-2020-,2021.0,2022-04-01 18:00:00,890620.99,Motor Vehicle - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-12899,Theft,CAPE TOWN CITY CENTRE,Vehicle,VOLKSWAGEN,POLO 2.0 GTI DSG (147KW)-2017-2022,2019.0,2022-03-31 16:20:00,5313.0,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-12951,Theft,TABLE VIEW,Contents,,,,2022-03-25 17:00:00,9137.5,Home contents - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
INC-12963,Theft,FOURWAYS,Vehicle,VOLKSWAGEN,POLO GTi 1.8TSI DSG-2015-2018,2016.0,2022-03-24 17:30:00,84042.07,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-12971,Theft,CENTURION CENTRAL,Contents,,,,2022-03-24 03:00:00,1949.0,Home contents - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-12974,Theft,CAPE TOWN CITY CENTRE,Vehicle,HYUNDAI,i10 1.1 GLS-2008-2011,2011.0,2022-03-23 20:00:00,3766.25,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-13005,Theft,GARSFONTEIN,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB RAIDER P/U D/C-2016-2020,2019.0,2022-03-19 00:15:00,583297.05,Motor Vehicle - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-13012,Theft,NEWLANDS,Contents,,,,2022-03-18 14:30:00,5000.0,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-13033,Theft,MENLO PARK,Vehicle,TOYOTA,HILUX 2.8 GD-6 RAIDER 4X4 P/U D/C-2016-2020,2017.0,2022-03-15 12:55:00,1650.0,Motor Vehicle - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
INC-13035,Theft,CLAREMONT,Contents,,,,2022-03-15 10:15:00,32498.28,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-13049,Theft,BRYANSTON,Contents,,,,2022-03-13 15:00:00,34329.0,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-13073,Theft,FOURWAYS,Vehicle,LAND ROVER,DISCOVERY 4 3.0 TD/SD V6 SE-2009-2018,2014.0,2022-03-11 13:30:00,19250.0,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-13075,Theft,RONDEBOSCH,Vehicle,TOYOTA,VERSO 160-2005-2009,2008.0,2022-03-11 09:00:00,58316.3,Motor Vehicle - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-13085,Theft,FOURWAYS,Vehicle,FORD,RANGER 2.0D XLT A/T P/U D/C-2019-,2019.0,2022-03-10 12:00:00,11083.93,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-13094,Theft,MENLO PARK,Vehicle,TOYOTA,FORTUNER 3.0D-4D 4X4 A/T-2011-2017,2013.0,2022-03-09 15:00:00,288804.05,Motor Vehicle - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
INC-13117,Theft,NEWLANDS,Contents,,,,2022-03-07 00:00:00,64711.67,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,False,Cape Town
INC-13135,Theft,GARSFONTEIN,Contents,,,,2022-03-05 08:00:00,56803.59,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-13147,Theft,CAPE TOWN CITY CENTRE,Vehicle,FORD,FIESTA ST 1.6 ECOBOOST GDTi-2013-2020,2015.0,2022-03-04 02:00:00,4498.39,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-13175,Theft,CLAREMONT,Contents,,,,2022-03-01 06:00:00,7082.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-13178,Theft,WATERKLOOF RIDGE,Vehicle,TOYOTA,PRADO VX-L 2.8GD A/T-2020-,2021.0,2022-03-01 00:00:00,1410846.81,Motor Vehicle - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,False,Gauteng
INC-13193,Theft,SOMERSET WEST,Vehicle,HONDA,JAZZ 1.5i A/T-2006-2008,2008.0,2022-02-27 09:20:00,6714.94,Motor Vehicle - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-13197,Theft,FOURWAYS,Vehicle,FORD,RANGER 2500TD LWB Hi-Trail XL P/U S/C-2000-2003,2002.0,2022-02-26 23:40:00,7410.04,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-13232,Theft,GARSFONTEIN,Contents,,,,2022-02-24 04:30:00,22148.0,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-13234,Theft,SOMERSET WEST,Contents,,,,2022-02-24 03:07:00,67798.0,Home contents - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-13237,Theft,FOURWAYS,Vehicle,BMW,318i M SPORT A/T (F30)-2015-2020,2016.0,2022-02-23 22:00:00,6777.48,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-13250,Theft,WATERKLOOF RIDGE,Vehicle,TOYOTA,FORTUNER 2.4GD-6 R/B A/T-2016-2020,2017.0,2022-02-22 09:54:00,385523.07,Motor Vehicle - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-13251,Theft,RONDEBOSCH,Contents,,,,2022-02-22 03:57:00,140700.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-13253,Theft,GARSFONTEIN,Vehicle,FORD,RANGER 2.2TDCI XL A/T P/U S/C-2019-,2019.0,2022-02-21 15:45:00,1663.41,Motor Vehicle - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-13263,Theft,BRYANSTON,Contents,,,,2022-02-20 09:43:00,131546.0,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-13283,Theft,GARSFONTEIN,Contents,,,,2022-02-18 04:00:00,59634.0,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-13303,Theft,SEA POINT,Contents,,,,2022-02-16 00:30:00,32182.0,Home contents - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-13359,Theft,TABLE VIEW,Contents,,,,2022-02-11 17:00:00,52580.0,Home contents - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
INC-13363,Theft,RONDEBOSCH,Contents,,,,2022-02-11 09:33:00,25877.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-13400,Theft,MENLO PARK,Vehicle,TOYOTA,HILUX 2.8 GD-6 RAIDER 4X4 P/U D/C-2016-2020,2017.0,2022-02-08 08:30:00,479670.37,Motor Vehicle - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
INC-13431,Theft,CLAREMONT,Vehicle,HYUNDAI,i30 1.6 GLS/PREMIUM-2012-2018,2013.0,2022-02-05 18:00:00,8711.33,Motor Vehicle - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-13446,Theft,NEWLANDS,Contents,,,,2022-02-04 16:38:00,48539.78,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-13454,Theft,CLAREMONT,Contents,,,,2022-02-04 07:30:00,23585.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-13460,Theft,BRYANSTON,Contents,,,,2022-02-03 17:10:00,81363.66,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-13462,Theft,CENTURION CENTRAL,Vehicle,NISSAN,MICRA 1.4 ELEGANCE (D61)-2004-2006,2006.0,2022-02-03 15:50:00,3050.0,Motor Vehicle - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-13464,Theft,RONDEBOSCH,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 TRENDLINE (5DR)-2017-,2020.0,2022-02-03 12:07:00,12107.78,Motor Vehicle - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-13471,Theft,SEA POINT,Contents,,,,2022-02-02 16:00:00,39627.0,Home contents - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-13478,Theft,BRYANSTON,Contents,,,,2022-02-02 00:00:00,36989.99,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,False,Gauteng
INC-13494,Theft,SOMERSET WEST,Contents,,,,2022-01-31 10:00:00,29790.0,Home contents - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-13503,Theft,FOURWAYS,Vehicle,TOYOTA,PRADO VX 3.0 TDi A/T-2013-2017,2014.0,2022-01-30 11:40:00,671683.79,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-13547,Theft,WATERKLOOF RIDGE,Vehicle,TOYOTA,HILUX 2.8 GD-6 RAIDER 4X4 A/T P/U D/C-2018-2021,2020.0,2022-01-26 10:20:00,706888.99,Motor Vehicle - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-13581,Theft,CLAREMONT,Vehicle,HONDA,CRV 2.0 ELEGANCE A/T-2015-2017,2015.0,2022-01-23 00:00:00,9405.62,Motor Vehicle - Theft,Theft,CLAREMONT,CLAREMONT,True,False,Cape Town
INC-13587,Theft,MENLO PARK,Contents,,,,2022-01-22 17:20:00,114967.53,Home contents - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
INC-13592,Theft,RONDEBOSCH,Vehicle,MERCEDES-BENZ,GLA 200 A/T-2017-2020,2018.0,2022-01-22 10:00:00,8225.07,Motor Vehicle - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-13641,Theft,RONDEBOSCH,Vehicle,RENAULT,SANDERO 1.6 STEPWAY-2010-2015,2012.0,2022-01-16 20:33:00,84555.94,Motor Vehicle - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-13646,Theft,CENTURION CENTRAL,Vehicle,FORD,FIESTA 1.4 AMBIENTE 5 Dr-2013-2020,2016.0,2022-01-16 12:58:00,4507.77,Motor Vehicle - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-13649,Theft,SEA POINT,Contents,,,,2022-01-15 23:00:00,26070.16,Home contents - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-13650,Theft,RONDEBOSCH,Contents,,,,2022-01-15 23:00:00,140385.31,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-13691,Theft,NEWLANDS,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB RAIDER A/T P/U D/C-2016-2020,2018.0,2022-01-12 08:15:00,8870.0,Motor Vehicle - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-13710,Theft,TABLE VIEW,Contents,,,,2022-01-10 10:30:00,47597.5,Home contents - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
INC-13742,Theft,BEDFORDVIEW,Vehicle,LAND ROVER,DEFENDER 110  2.2D S/W-2011-2018,2012.0,2022-01-07 14:00:00,25830.66,Motor Vehicle - Theft,Theft,BEDFORDVIEW,BEDFORDVIEW,True,True,Gauteng
INC-13743,Theft,BEDFORDVIEW,Vehicle,LAND ROVER,DISCOVERY 4 3.0 TD V6  XS (155kw)-2013-2018,2013.0,2022-01-07 14:00:00,25853.87,Motor Vehicle - Theft,Theft,BEDFORDVIEW,BEDFORDVIEW,True,True,Gauteng
INC-13744,Theft,BEDFORDVIEW,Contents,,,,2022-01-07 14:00:00,154480.2,Home contents - Theft,Theft,BEDFORDVIEW,BEDFORDVIEW,True,True,Gauteng
INC-13749,Theft,CLAREMONT,Contents,,,,2022-01-07 00:00:00,23119.3,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,False,Cape Town
INC-13756,Theft,CENTURION CENTRAL,Vehicle,OPEL,ADAM 1.0T JAM (3DR)-2015-,2015.0,2022-01-06 14:00:00,2000.0,Motor Vehicle - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-13784,Theft,CLAREMONT,Contents,,,,2022-01-04 05:30:00,39607.11,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-13785,Theft,CLAREMONT,Vehicle,TOYOTA,FORTUNER 2.8GD-6 R/B-2016-2020,2017.0,2022-01-04 04:30:00,4427.5,Motor Vehicle - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-13853,Theft,WATERKLOOF RIDGE,Contents,,,,2021-12-28 20:00:00,26675.0,Home contents - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-13858,Theft,TABLE VIEW,Contents,,,,2021-12-28 12:30:00,13499.0,Home contents - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
INC-13923,Theft,CLAREMONT,Contents,,,,2021-12-23 01:01:00,47520.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-13938,Theft,CAPE TOWN CITY CENTRE,Vehicle,BMW,X5 xDRIVE35i A/T-2010-2014,2010.0,2021-12-22 05:00:00,7210.98,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-13939,Theft,CAPE TOWN CITY CENTRE,Contents,,,,2021-12-22 05:00:00,213132.77,Home contents - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-14000,Theft,CENTURION CENTRAL,Vehicle,TOYOTA,HILUX 2.8 GD-6 RB RAIDER A/T P/U D/C-2018-2021,2020.0,2021-12-15 16:00:00,294395.34,Motor Vehicle - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-14033,Theft,WATERKLOOF RIDGE,Contents,,,,2021-12-12 01:00:00,122775.34,Home contents - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-14078,Theft,SEA POINT,Vehicle,FIAT,500 1.2-2010-2020,2015.0,2021-12-07 06:28:22,2326.22,Motor Vehicle - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-14091,Theft,NEWLANDS,Contents,,,,2021-12-06 09:35:00,23899.0,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-14141,Theft,FOURWAYS,Contents,,,,2021-12-02 08:36:00,42100.0,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-14152,Theft,CAPE TOWN CITY CENTRE,Vehicle,MITSUBISHI,ASX 2.0 GLS-2013-2020,2014.0,2021-12-01 00:00:00,3154.25,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,False,Cape Town
INC-14161,Theft,NEWLANDS,Vehicle,BMW,120i 5DR A/T (F20)-2015-2020,2019.0,2021-11-30 07:14:00,5766.75,Motor Vehicle - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-14187,Theft,MENLO PARK,Contents,,,,2021-11-28 03:30:00,27016.6,Home contents - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
INC-14199,Theft,SOMERSET WEST,Vehicle,TOYOTA,RAV4 2.0 GX A/T-2015-2020,2019.0,2021-11-27 02:14:00,3835.4,Motor Vehicle - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-14210,Theft,FOURWAYS,Contents,,,,2021-11-26 13:45:00,599.0,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-14234,Theft,FOURWAYS,Contents,,,,2021-11-24 22:12:00,8708.62,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-14245,Theft,RONDEBOSCH,Contents,,,,2021-11-24 07:00:00,31757.83,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-14253,Theft,NEWLANDS,Vehicle,SUZUKI,CELERIO 1.0 GL-2015-2022,2018.0,2021-11-23 14:00:00,4978.12,Motor Vehicle - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-14265,Theft,BRYANSTON,Contents,,,,2021-11-21 17:00:00,2257.75,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-14303,Theft,SOMERSET WEST,Contents,,,,2021-11-19 01:33:00,14000.0,Home contents - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,True,Cape Town
INC-14315,Theft,CLAREMONT,Contents,,,,2021-11-18 11:00:00,42466.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-14317,Theft,RONDEBOSCH,Contents,,,,2021-11-18 06:00:00,16690.59,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-14357,Theft,RONDEBOSCH,Contents,,,,2021-11-13 11:00:00,28400.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-14359,Theft,BRYANSTON,Contents,,,,2021-11-13 07:00:00,28644.0,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-14395,Theft,WATERKLOOF RIDGE,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 TRENDLINE 5Dr-2010-2014,2011.0,2021-11-10 11:07:00,47796.85,Motor Vehicle - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-14404,Theft,GARSFONTEIN,Contents,,,,2021-11-09 13:00:00,48409.0,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-14431,Theft,RONDEBOSCH,Contents,,,,2021-11-06 06:00:00,14108.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-14433,Theft,SOMERSET WEST,Vehicle,TOYOTA,HILUX 2.4 GD-6 SRX 4X4 A/T P/U D/C-2017-2018,2018.0,2021-11-06 00:00:00,2855.2,Motor Vehicle - Theft,Theft,SOMERSET WEST,SOMERSET WEST,True,False,Cape Town
INC-14439,Theft,CAPE TOWN CITY CENTRE,Contents,,,,2021-11-05 10:45:00,5000.0,Home contents - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-14481,Theft,WATERKLOOF RIDGE,Contents,,,,2021-11-02 00:38:00,9999.0,Home contents - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-14519,Theft,CLAREMONT,Contents,,,,2021-10-29 14:00:00,9393.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-14559,Theft,CENTURION CENTRAL,Vehicle,FORD,RANGER 3.2TDCi 3.2 WILDTRAK 4X4 A/T P/U D/C-2015-2020,2019.0,2021-10-26 15:00:00,9906.03,Motor Vehicle - Theft,Theft,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-14603,Theft,GARSFONTEIN,Vehicle,JAGUAR,X TYPE 2.0 SE A/T-2004-2008,2007.0,2021-10-22 20:30:00,4427.5,Motor Vehicle - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-14614,Hijack,CENTURION CENTRAL,Vehicle,ISUZU,D-MAX 250 HO HI-RIDE E/CAB P/U-2018-,2019.0,2021-10-21 10:10:00,346319.0,Motor Vehicle - Theft,Hijack,CENTURION CENTRAL,CENTURION CENTRAL,True,True,Gauteng
INC-14625,Burglary,CLAREMONT,Contents,,,,2021-10-20 07:00:00,12969.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-14635,Theft,RONDEBOSCH,Contents,,,,2021-10-19 09:00:00,28198.0,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-14646,Theft,CLAREMONT,Contents,,,,2021-10-18 18:37:00,36341.55,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-14662,Theft,TABLE VIEW,Contents,,,,2021-10-17 03:00:00,17673.0,Home contents - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
INC-14733,Theft,GARSFONTEIN,Contents,,,,2021-10-11 03:00:00,55625.4,Home contents - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-14753,Theft,CAPE TOWN CITY CENTRE,Vehicle,AUDI,Q3 2.0T FSI QUATT STRONIC (125KW)-2012-2015,2013.0,2021-10-09 17:00:00,6279.0,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-14756,Theft,MENLO PARK,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 5Dr-2010-2014,2014.0,2021-10-09 13:05:00,102835.0,Motor Vehicle - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
INC-14840,Theft,CAPE TOWN CITY CENTRE,Vehicle,SUZUKI,SWIFT 1.2 GL-2014-2018,2016.0,2021-10-02 08:34:00,2748.42,Motor Vehicle - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-14851,Theft,BRYANSTON,Contents,,,,2021-10-01 17:12:00,171716.14,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-14852,Theft,CLAREMONT,Contents,,,,2021-10-01 14:20:00,6499.0,Home contents - Theft,Theft,CLAREMONT,CLAREMONT,True,True,Cape Town
INC-14862,Theft,NEWLANDS,Contents,,,,2021-09-30 13:29:00,4580.5,Home contents - Theft,Theft,NEWLANDS,NEWLANDS,True,True,Cape Town
INC-14892,Theft,WATERKLOOF RIDGE,Contents,,,,2021-09-28 02:16:00,18708.3,Home contents - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-14923,Theft,GARSFONTEIN,Vehicle,TOYOTA,FORTUNER 2.5D-4D RB-2011-2017,2014.0,2021-09-24 10:15:00,212493.97,Motor Vehicle - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-14928,Theft,FOURWAYS,Contents,,,,2021-09-24 00:00:00,86590.0,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,False,Gauteng
INC-14950,Theft,FOURWAYS,Contents,,,,2021-09-22 08:00:00,99002.15,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-14976,Theft,FOURWAYS,Contents,,,,2021-09-19 17:00:00,8697.0,Home contents - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-14977,Theft,FOURWAYS,Vehicle,KIA,PICANTO 1.0 LS-2015-2017,2016.0,2021-09-19 17:00:00,5869.5,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-15003,Theft,WATERKLOOF RIDGE,Contents,,,,2021-09-18 01:30:00,54622.0,Home contents - Theft,Theft,WATERKLOOF RIDGE,WATERKLOOF RIDGE,True,True,Gauteng
INC-15009,Theft,MENLO PARK,Vehicle,VOLKSWAGEN,POLO VIVO 1.4 BLUELINE 5Dr-2011-2014,2014.0,2021-09-17 09:30:00,56459.32,Motor Vehicle - Theft,Theft,MENLO PARK,MENLO PARK,True,True,Gauteng
INC-15060,Theft,RONDEBOSCH,Contents,,,,2021-09-13 00:00:00,34294.9,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,False,Cape Town
INC-15063,Theft,SEA POINT,Vehicle,AUDI,Q5 2.0T FSI S QUATTRO-2012-2017,2012.0,2021-09-12 18:00:00,32792.15,Motor Vehicle - Theft,Theft,SEA POINT,SEA POINT,True,True,Cape Town
INC-15082,Theft,CAPE TOWN CITY CENTRE,Contents,,,,2021-09-10 15:30:00,2442.6,Home contents - Theft,Theft,CAPE TOWN CITY CENTRE,CAPE TOWN CITY CENTRE,True,True,Cape Town
INC-15083,Theft,GARSFONTEIN,Vehicle,TOYOTA,RAV4 2.0 VX A/T-2006-2009,2007.0,2021-09-10 11:50:00,16895.96,Motor Vehicle - Theft,Theft,GARSFONTEIN,GARSFONTEIN,True,True,Gauteng
INC-15090,Theft,FOURWAYS,Vehicle,TOYOTA,HILUX 2.8 GD-6 RAIDER 4X4 A/T P/U D/C-2016-2020,2018.0,2021-09-09 19:17:00,5988.3,Motor Vehicle - Theft,Theft,FOURWAYS,FOURWAYS,True,True,Gauteng
INC-15094,Theft,RONDEBOSCH,Contents,,,,2021-09-09 03:29:00,6748.85,Home contents - Theft,Theft,RONDEBOSCH,RONDEBOSCH,True,True,Cape Town
INC-15097,Theft,BRYANSTON,Contents,,,,2021-09-08 02:48:00,9950.0,Home contents - Theft,Theft,BRYANSTON,BRYANSTON,True,True,Gauteng
INC-15104,Theft,TABLE VIEW,Contents,,,,2021-09-07 17:00:00,11399.0,Home contents - Theft,Theft,TABLE VIEW,TABLE VIEW,True,True,Cape Town
